"timestamp_processing","supplier_name","sender","date","subject","type","variety","subvariety","size","piece","brand","package_type","class","origin_country_code","net_weight","quantity_per_pallet","price","remarks"
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"175+",unspecified,unspecified,Bag,unspecified,NL,10.0,100,5.45,Peen
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,I,NL,5.0,95,5.65,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"175+",unspecified,unspecified,Bag,unspecified,NL,10.0,100,5.85,Peen
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,"30-35","14stk",unspecified,Carton Box,unspecified,NL,0.0,176,7.5,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,"40-50","12stk",unspecified,Carton Box,unspecified,NL,0.0,160,7.5,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,"35-40","12stk",unspecified,Carton Box,unspecified,NL,0.0,176,7.5,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"50",unspecified,unspecified,EPS,unspecified,NL,12.5,70,7.6,Peen
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"175+",unspecified,unspecified,EPS,unspecified,NL,12.5,70,7.6,Peen
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,"50-60","12stk",unspecified,Carton Box,unspecified,NL,0.0,108,7.75,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"175+",unspecified,unspecified,EPS,unspecified,NL,12.5,70,8.1,Peen
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"75-80",unspecified,unspecified,EPS,unspecified,NL,7.0,100,8.15,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"80",unspecified,unspecified,EPS,unspecified,NL,7.0,100,8.15,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"75-80",unspecified,unspecified,EPS,unspecified,NL,7.0,100,8.85,Breaburn
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"80",unspecified,unspecified,EPS,unspecified,NL,7.0,100,8.85,Breaburn
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"70-75",unspecified,unspecified,EPS,II,NL,6.5,100,8.85,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Aubergines,unspecified,unspecified,"300+",unspecified,unspecified,Carton Box,unspecified,NL,5.0,88,9.0,Aubergine
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,I,NL,10.0,50,9.25,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Vine Tomato,unspecified,unspecified,unspecified,unspecified,Pauline,Carton Box,unspecified,IT,3.0,176,9.3,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"95-105",unspecified,unspecified,EPS,unspecified,NL,11.0,65,9.6,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"900gr/+",unspecified,unspecified,EPS,II,NL,7.0,100,9.9,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL,10.0,80,10.0,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Vine Tomato,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL,3.7,176,18.25,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Vine Tomato,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL,3.7,220,20.95,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Vine Tomato,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL,3.0,220,46.5,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cucumber,unspecified,unspecified,unspecified,unspecified,unspecified,EPS,unspecified,NL,10.0,52,18.0,Augurken DF
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Rhubarb,unspecified,unspecified,"20-40",unspecified,unspecified,Carton Box,unspecified,NL,6.0,80,0.0,Rabarber
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Tomato,Red,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,MA,4.0,176,0.0,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Tomato,Red,unspecified,unspecified,"9x250g",unspecified,Carton Box,unspecified,NL,2.25,184,0.0,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Carrots,unspecified,unspecified,"160-180g",unspecified,unspecified,EPS,unspecified,NL,12.0,52,0.0,Fijn stek Çitir
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Rhubarb,unspecified,unspecified,"40",unspecified,unspecified,Carton Box,unspecified,NL,6.0,80,0.0,Rabarber
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Cherry Vine Tomato,unspecified,unspecified,unspecified,unspecified,unspecified,Wooden Crate,unspecified,NL,3.0,176,0.0,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Leek,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,I,NL,10.0,65,10.0,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"80",unspecified,unspecified,EPS,unspecified,NL,11.0,65,10.15,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"80",unspecified,unspecified,EPS,II,NL,7.0,100,10.25,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"75-80",unspecified,unspecified,EPS,II,NL,7.0,100,10.25,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"65+",unspecified,unspecified,EPS,unspecified,NL,11.0,65,10.7,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"75+",unspecified,unspecified,EPS,II,NL,11.0,65,10.7,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Capsicum,Yellow,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,NL,5.0,88,22.75,""
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,Golden Delicious,unspecified,"75-80",unspecified,unspecified,EPS,II,NL,11.0,65,10.7,Golden variety
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,Golden Delicious,unspecified,"70-75",unspecified,unspecified,EPS,II,NL,11.0,65,10.7,Golden variety
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"65-70",unspecified,unspecified,EPS,unspecified,NL,11.0,65,11.25,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"70-75",unspecified,unspecified,EPS,II,NL,11.0,65,11.25,Wellant variety not specified
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"75-80",unspecified,unspecified,EPS,unspecified,NL,11.0,65,11.8,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,unspecified,unspecified,"70-75",unspecified,unspecified,EPS,unspecified,NL,11.0,65,11.8,Elstar
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Apples,Golden Delicious,unspecified,"80",unspecified,unspecified,EPS,II,NL,11.0,65,11.8,Golden variety
2025-04-29 14:09:19.272 +0200,Pseelen,huub@pseelen.nl,2025-03-20 10:05:00.000 +0100,Prijslijst,Vine Tomato,unspecified,unspecified,Middel,unspecified,unspecified,Carton Box,I,NL,5.0,120,11.9,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Mix,unspecified,unspecified,"10x500g",unspecified,unspecified,unspecified,ES,0.0,0,19.5,E.T.A. 28-02
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,GG,unspecified,unspecified,unspecified,unspecified,MA,0.0,0,15.95,E.T.A. 01-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Green,unspecified,GG,unspecified,unspecified,unspecified,unspecified,MA,0.0,0,12.95,E.T.A. 01-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Green,unspecified,GG,unspecified,unspecified,unspecified,II,MA,0.0,0,11.95,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,I,N/A,5.0,0,17.95,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Palermo,unspecified,unspecified,unspecified,unspecified,unspecified,II,N/A,5.0,0,13.95,E.T.A. 03-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,N/A,3.0,0,29.95,E.T.A. 01-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,N/A,3.0,0,22.5,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,GG,unspecified,unspecified,unspecified,II,MA,0.0,0,0.0,Price not available
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Yellow,unspecified,GG,unspecified,unspecified,unspecified,unspecified,MA,0.0,0,0.0,Price not available
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,GG,unspecified,unspecified,unspecified,II,ES,0.0,0,14.5,E.T.A. 03-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,G,unspecified,unspecified,unspecified,II,ES,0.0,0,14.5,E.T.A. 03-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Yellow,unspecified,GG,unspecified,unspecified,unspecified,I,ES,0.0,0,14.95,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Yellow,unspecified,GG,unspecified,unspecified,unspecified,II,ES,0.0,0,13.95,E.T.A. 04-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,G,unspecified,unspecified,unspecified,I,ES,0.0,0,16.5,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Yellow,unspecified,G,unspecified,unspecified,unspecified,II,ES,0.0,0,13.95,E.T.A. 04-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Green,unspecified,GG,unspecified,unspecified,unspecified,I,ES,0.0,0,14.95,E.T.A. 03-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Green,unspecified,G,unspecified,unspecified,unspecified,I,ES,0.0,0,13.95,E.T.A. 03-03
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Orange,unspecified,GG,unspecified,unspecified,unspecified,I,ES,0.0,0,12.95,""
2025-04-29 14:10:05.112 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 08:30:00.000 +0100,Capsicum prices Kraaijeveld,Capsicum,Red,unspecified,GG,unspecified,unspecified,unspecified,I,ES,0.0,0,16.95,E.T.A. 03-03
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Springonion,unspecified,unspecified,XL,unspecified,unspecified,unspecified,unspecified,N/A,0.0,0,5.5,E.T.A. 05-03
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Springonion,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,unspecified,N/A,4.0,0,9.95,E.T.A. 05-03
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Naked,unspecified,"30",unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Aubergines,Flowpack,unspecified,"175+",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Celery,unspecified,unspecified,"14",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Zucchini,unspecified,unspecified,G14,unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Zucchini,unspecified,unspecified,M,unspecified,unspecified,Carton Box,II,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Aubergines,Naked,,"300+",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,0.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Naked,unspecified,"40",unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,5.75,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Naked,unspecified,"35+",unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,5.5,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Naked,unspecified,unspecified,unspecified,unspecified,unspecified,IND,ES,14.0,0,0.65,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Naked,unspecified,unspecified,unspecified,unspecified,unspecified,IND,ES,10.0,0,6.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Filmed,unspecified,"25",unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,5.25,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Cucumber,Filmed,unspecified,"30",unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,5.25,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Aubergines,Naked,,"175+",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,6.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Aubergines,Naked,,"225+",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,6.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Aubergines,Flowpack,unspecified,"225+",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,6.25,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Celery,unspecified,unspecified,"16",unspecified,unspecified,unspecified,unspecified,ES,0.0,0,10.5,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Celery,unspecified,unspecified,unspecified,unspecified,unspecified,Carton Box,unspecified,ES,1.0,0,0.8,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Zucchini,unspecified,unspecified,M,unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,4.25,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Zucchini,unspecified,unspecified,G12,unspecified,unspecified,Carton Box,unspecified,ES,0.0,0,4.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Onions,Yellow,unspecified,"75-105",unspecified,unspecified,unspecified,unspecified,NL,10.0,0,3.65,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Onions,Red,unspecified,"75-105",unspecified,unspecified,unspecified,unspecified,NL,10.0,0,8.3,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Onions,Red,unspecified,"60-80",unspecified,unspecified,unspecified,unspecified,NL,10.0,0,6.95,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Radish,unspecified,unspecified,G,unspecified,unspecified,unspecified,unspecified,NL,0.0,0,15.5,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Radish,unspecified,unspecified,G,"10x1kg",unspecified,unspecified,unspecified,NL,10.0,0,16.0,""
2025-04-29 14:10:11.872 +0200,Kraaijeveld,bart.de.vries@kraaijeveld.com,2025-03-03 09:39:00.000 +0100,Cucumber | Aubergines | Courgette | Onions,Springonion,unspecified,unspecified,XL,unspecified,unspecified,unspecified,unspecified,N/A,0.0,0,4.5,E.T.A. 05-03
